removing MSA Honolulu, HI
removing MSA Anchorage, AK
removing MSA Fairbanks, AK
819 counties for 200 MSAs
FINAL OUTPUT
76	-121.307836541	37.9223543916	146171	Stockton, CA
77	-72.5734589111	42.1952201943	142745	Springfield, MA
78	-80.0335039661	32.9031633672	285126	Charleston-North Charleston-Summerville, SC
79	-74.0829311883	41.5179487582	234059	Poughkeepsie-Newburgh-Middletown, NY
80	-76.1418711683	43.0805300953	163994	Syracuse, NY
81	-104.767915788	38.8470607882	83553	Colorado Springs, CO
82	-83.6083097955	41.58481352	275168	Toledo, OH
83	-82.3699890705	34.8088422693	215814	Greenville-Mauldin-Easley, SC
84	-81.9089352489	26.5468693227	79403	Cape Coral-Fort Myers, FL
85	-116.315338103	43.6110504872	62103	Boise City-Nampa, ID
86	-97.2950375029	37.6980898313	119719	Wichita, KS
87	-81.7972342892	28.0463407906	100593	Lakeland-Winter Haven, FL
88	-93.6822228833	41.6118884676	134111	Des Moines-West Des Moines, IA
89	-89.4108343384	43.08247412	96231	Madison, WI
90	-75.8045648125	41.2989886682	102060	Scranton--Wilkes-Barre, PA
91	-80.6752715369	41.1364798139	216600	Youngstown-Warren-Boardman, OH-PA
92	-82.023648571	33.4638539001	229094	Augusta-Richmond County, GA-SC
93	-111.964116366	41.0979466582	35456	Ogden-Clearfield, UT
94	-76.9143216846	40.2571401781	128769	Harrisburg-Carlisle, PA
95	-90.1808987574	32.3217216577	359675	Jackson, MS
96	-80.6843056302	28.2212919966	80889	Palm Bay-Melbourne-Titusville, FL
97	-111.718905623	40.2716714394	50518	Provo-Orem, UT
98	-85.2438491979	35.0416071906	128336	Chattanooga, TN-GA
99	-76.3276288241	40.0642655824	70174	Lancaster, PA
100	-120.978297859	37.6267610654	75625	Modesto, CA
101	-70.3508578784	43.6306112572	65588	Portland-South Portland-Biddeford, ME
102	-78.9336828266	35.965827753	472900	Durham-Chapel Hill, NC
103	-81.0954194583	29.1219944066	129365	Deltona-Daytona Beach-Ormond Beach, FL
104	-122.700938694	38.396632669	44397	Santa Rosa-Petaluma, CA
105	-80.266311392	36.1037329058	243685	Winston-Salem, NC
106	-84.4968876199	38.0294313864	177851	Lexington-Fayette, KY
107	-94.1857826269	36.1724688765	100499	Fayetteville-Springdale-Rogers, AR-MO
108	-117.407758125	47.6620512742	42507	Spokane, WA
109	-84.5225214079	42.721453639	234328	Lansing-East Lansing, MI
110	-87.2200098165	30.4650759011	95860	Pensacola-Ferry Pass-Brent, FL
111	-119.267745068	36.2719601327	48506	Visalia-Porterville, CA
112	-93.2736104808	37.1936371236	64167	Springfield, MO
113	-76.7695348552	39.9500286783	65935	York-Hanover, PA
114	-97.3917023113	27.7649921345	72767	Corpus Christi, TX
115	-119.79990737	39.5253894091	71122	Reno-Sparks, NV
116	-82.5723753278	35.5530904797	46537	Asheville, NC
117	-80.3352329089	27.2946482243	86749	Port St. Lucie, FL
118	-119.965562349	34.5381910913	60283	Santa Barbara-Santa Maria-Goleta, CA
119	-86.6492464413	34.7465753144	221567	Huntsville, AL
120	-83.7083038194	43.0172987005	218458	Flint, MI
121	-121.643861781	36.6005470205	84581	Salinas, CA
122	-85.1433560862	41.0856461026	140253	Fort Wayne, IN
123	-122.105596955	38.2116400622	140806	Vallejo-Fairfield, CA
124	-97.4956827696	26.0381994955	44248	Brownsville-Harlingen, TX
125	-75.9022559187	40.3691758663	70332	Reading, PA
126	-88.1486677052	30.6909847708	120751	Mobile, AL
127	-97.6954867635	31.1017503104	97590	Killeen-Temple-Fort Hood, TX
128	-81.3762135642	40.8394523478	102215	Canton-Massillon, OH
129	-93.7585950691	32.4661222533	197595	Shreveport-Bossier City, LA
130	-71.4894686507	42.8632694051	45126	Manchester-Nashua, NH
131	-123.001395549	44.943019321	48359	Salem, OR
132	-94.0716046396	30.0507933884	197999	Beaumont-Port Arthur, TX
134	-90.5155936858	41.5123902237	41872	Davenport-Moline-Rock Island, IA-IL
135	-89.5910699247	40.7105323472	66661	Peoria, IL
136	-86.2634315387	32.3771400914	202102	Montgomery, AL
137	-78.9591043555	35.0596904113	231780	Fayetteville, NC
138	-84.295148005	30.4467761003	401513	Tallahassee, FL
139	-77.9383724146	34.2116957098	114866	Wilmington, NC
140	-74.7120738107	40.2505246344	135128	Trenton-Ewing, NJ
141	-81.3493439639	35.752493667	38090	Hickory-Lenoir-Morganton, NC
142	-87.5470315264	37.9885128504	77921	Evansville, IN-KY
143	-81.123884816	32.0418801726	187001	Savannah, GA
144	-123.095437378	44.0553238241	53337	Eugene-Springfield, OR
145	-89.0236392904	42.2972692712	51702	Rockford, IL
146	-83.6739009366	42.2513472498	277846	Ann Arbor, MI
147	-82.131843083	29.1513558964	34967	Ocala, FL
148	-85.6399858848	42.2717629186	124563	Kalamazoo-Portage, MI
149	-81.6995088276	26.1811153683	42024	Naples-Marco Island, FL
150	-86.2056035747	41.7077954135	59681	South Bend-Mishawaka, IN-MI
151	-82.462638584	36.547915419	39008	Kingsport-Bristol-Bristol, TN-VA
152	-88.0366916552	44.5262064821	30462	Green Bay, WI
153	-79.9620498183	37.2524191787	63596	Roanoke, VA
154	-96.6927817631	40.8111124644	63344	Lincoln, NE
155	-105.10028201	40.5200211302	25848	Fort Collins-Loveland, CO
156	-81.7066091416	38.3601798865	74139	Charleston, WV
157	-84.9449003229	32.4865270563	127886	Columbus, GA-AL
158	-94.4155361192	35.3589695513	32634	Fort Smith, AR-OK
159	-105.218571465	40.0367108883	41691	Boulder, CO
160	-75.211753601	43.0920308867	73393	Utica-Rome, NY
161	-101.889629933	33.5723158941	53546	Lubbock, TX
162	-82.4929826869	38.4439584555	71195	Huntington-Ashland, WV-KY-OH
163	-81.9852244236	34.9656734105	102522	Spartanburg, SC
164	-80.0873612482	42.0667604217	52146	Erie, PA
165	-92.2076324275	46.8967519269	28453	Duluth, MN-WI
166	-87.3939329348	36.624347784	78260	Clarksville, TN-KY
167	-91.9985667413	30.2231374083	119521	Lafayette, LA
168	-78.9193535681	33.7570218433	136023	Myrtle Beach-North Myrtle Beach-Conway, SC
169	-74.5272913393	39.4070718341	127207	Atlantic City-Hammonton, NJ
170	-72.0816006958	41.423133858	73410	Norwich-New London, CT
171	-120.671317216	35.3217233121	25552	San Luis Obispo-Paso Robles, CA
172	-77.8431501858	39.5660370331	63880	Hagerstown-Martinsburg, MD-WV
173	-82.374331092	29.649724848	113460	Gainesville, FL
174	-85.9730958006	42.9210559048	50212	Holland-Grand Haven, MI
175	-121.964279819	36.9904236753	28506	Santa Cruz-Watsonville, CA
176	-119.24243282	46.2443561668	26451	Kennewick-Pasco-Richland, WA
177	-91.6500856666	42.0057459249	38997	Cedar Rapids, IA
178	-120.602542334	37.2674144069	38845	Merced, CA
179	-104.775026266	40.3146110313	16716	Greeley, CO
180	-122.856252807	47.0201211061	29412	Olympia, WA
181	-99.4782498596	27.5378609334	25068	Laredo, TX
182	-122.622788252	47.6123396607	28677	Bremerton-Silverdale, WA
183	-79.2116949347	37.3680473565	76451	Lynchburg, VA
184	-101.875107062	35.1351130088	29570	Amarillo, TX
185	-89.0788184384	30.436033579	56861	Gulfport-Biloxi, MS
186	-75.9729020932	42.1080667802	47905	Binghamton, NY
187	-120.459902807	46.5494640268	20286	Yakima, WA
188	-97.1613342703	31.5367656309	56227	Waco, TX
189	-95.7030329913	39.0404537446	29079	Topeka, KS
190	-83.6952652966	32.8345786859	67798	Macon, GA
191	-96.7487274841	43.5290810338	33881	Sioux Falls, SD
192	-88.238282604	40.1232668282	118865	Champaign-Urbana, IL
193	-96.3430514736	30.6266577978	72611	College Station-Bryan, TX
194	-88.3698990497	44.2650312381	20238	Appleton, WI
195	-87.5397808313	33.179719352	126451	Tuscaloosa, AL
196	-121.746605325	39.6550631264	20236	Chico, CA
197	-94.7926580802	32.4776698385	43006	Longview, TX
198	-70.3367097123	41.6964747122	42991	Barnstable Town, MA
199	-106.736963885	32.2491988221	28171	Las Cruces, NM
200	-95.2944254662	32.3291060733	50937	Tyler, TX
201	-73.1598148537	44.516533502	39739	Burlington-South Burlington, VT
202	-96.8135846638	46.857571627	41676	Fargo, ND-MN
